,day_begin,day_id,rep_id,MBG_C,case_obs_f,hosp_obs_f,case_rate_f,hosp_rate_f,case_rate_ra_f,hosp_rate_ra_f
961,2020-11-16,321,1,Migrant,719,61,"31,92858","2,70882",36058,2265
962,2020-11-16,321,2,Child of migrant(s),490,20,"38,76089","1,58208",40207,1017
963,2020-11-16,321,3,Not a Migrant,2695,153,25275,"1,43491",28023,1203
964,2020-11-17,322,1,Migrant,832,51,"36,94656","2,26475",35665,"2,22"
965,2020-11-17,322,2,Child of migrant(s),524,5,"41,45042","0,39552",39857,904
966,2020-11-17,322,3,Not a Migrant,3228,125,"30,27373","1,17231","27,96","1,19"
967,2020-11-18,323,1,Migrant,825,50,"36,63571","2,22035",34542,2138
968,2020-11-18,323,2,Child of migrant(s),511,6,"40,42207","0,47462",38693,836
969,2020-11-18,323,3,Not a Migrant,3352,118,"31,43666","1,10666","27,66",1143
970,2020-11-19,324,1,Migrant,823,38,"36,5469","1,68746",33902,2125
971,2020-11-19,324,2,Child of migrant(s),479,13,"37,89074","1,02835",37744,859
972,2020-11-19,324,3,Not a Migrant,3181,128,"29,83294","1,20045",27543,1136
973,2020-11-20,325,1,Migrant,800,47,"35,52554","2,08713",34041,2049
974,2020-11-20,325,2,Child of migrant(s),454,16,"35,91315","1,26566",36828,927
975,2020-11-20,325,3,Not a Migrant,3060,105,"28,69815","0,98474",27487,1083
976,2020-11-21,326,1,Migrant,699,42,"31,04044","1,86509",33426,2093
977,2020-11-21,326,2,Child of migrant(s),412,NA,"32,59079",NA,"36,58",936
978,2020-11-21,326,3,Not a Migrant,2510,88,"23,53998","0,82531",27109,1091
979,2020-11-22,327,1,Migrant,524,48,"23,26923","2,13153",33128,2138
980,2020-11-22,327,2,Child of migrant(s),333,5,"26,34158","0,39552",36196,857
981,2020-11-22,327,3,Not a Migrant,2181,91,"20,45446","0,85344",27073,1083
982,2020-11-23,328,1,Migrant,615,55,"27,31026","2,44238",32468,"2,1"
983,2020-11-23,328,2,Child of migrant(s),414,11,"32,74899","0,87014",35337,738
984,2020-11-23,328,3,Not a Migrant,2492,115,"23,37117","1,07853",26801,1032
985,2020-11-24,329,1,Migrant,725,39,"32,19502","1,73187",31789,2024
986,2020-11-24,329,2,Child of migrant(s),450,17,"35,59673","1,34477",34501,897
987,2020-11-24,329,3,Not a Migrant,3121,95,"29,27024","0,89096",26658,991
988,2020-11-25,330,1,Migrant,727,44,"32,28383","1,9539",31167,1986
989,2020-11-25,330,2,Child of migrant(s),416,8,"32,9072","0,63283",33427,923
990,2020-11-25,330,3,Not a Migrant,3028,106,"28,39804","0,99412",26224,975
991,2020-11-26,331,1,Migrant,710,43,"31,52892","1,9095","30,45",2017
992,2020-11-26,331,2,Child of migrant(s),438,10,"34,64749","0,79104",32964,883
993,2020-11-26,331,3,Not a Migrant,2734,115,"25,64076","1,07853",25625,958
994,2020-11-27,332,1,Migrant,638,48,"28,33162","2,13153",29423,2024
995,2020-11-27,332,2,Child of migrant(s),438,10,"34,64749","0,79104",32783,804
996,2020-11-27,332,3,Not a Migrant,2908,107,"27,27262","1,0035",25421,961
997,2020-11-28,333,1,Migrant,577,17,"25,6228","0,75492",28649,1865
998,2020-11-28,333,2,Child of migrant(s),347,5,"27,44904","0,39552",32048,746
999,2020-11-28,333,3,Not a Migrant,2537,73,"23,7932","0,68463",25457,941
1000,2020-11-29,334,1,Migrant,454,36,"20,16074","1,59865",28205,1789
1001,2020-11-29,334,2,Child of migrant(s),284,10,"22,46549","0,79104",31495,802
1002,2020-11-29,334,3,Not a Migrant,2277,67,"21,3548","0,62836",25586,908
1003,2020-11-30,335,1,Migrant,605,43,"26,86619","1,9095",28141,1713
1004,2020-11-30,335,2,Child of migrant(s),365,5,"28,8729","0,39552",30941,735
1005,2020-11-30,335,3,Not a Migrant,2885,89,"27,05691","0,83468",26112,874
1006,2020-12-01,336,1,Migrant,718,39,"31,88417","1,73187",28097,1713
1007,2020-12-01,336,2,Child of migrant(s),465,12,"36,78329","0,94925","31,11",678
1008,2020-12-01,336,3,Not a Migrant,3312,91,"31,06152","0,85344",26368,868
1009,2020-12-02,337,1,Migrant,764,45,"33,92689","1,99831",28332,1719
1010,2020-12-02,337,2,Child of migrant(s),487,16,"38,52357","1,26566",31913,768
1011,2020-12-02,337,3,Not a Migrant,3850,101,"36,10715","0,94723","27,47",861
1012,2020-12-03,338,1,Migrant,781,45,"34,68181","1,99831",28782,1732
1013,2020-12-03,338,2,Child of migrant(s),547,6,"43,26981","0,47462",33145,723
1014,2020-12-03,338,3,Not a Migrant,3797,104,"35,61009","0,97536",28894,847
1015,2020-12-04,339,1,Migrant,814,39,"36,14724","1,73187",29899,1675
1016,2020-12-04,339,2,Child of migrant(s),571,14,"45,1683","1,10745",34647,768
1017,2020-12-04,339,3,Not a Migrant,4247,137,"39,8304","1,28485",30688,887
1018,2020-12-05,340,1,Migrant,744,28,"33,03875","1,24339",30958,1745
1019,2020-12-05,340,2,Child of migrant(s),490,7,"38,76089","0,55373",36263,791
1020,2020-12-05,340,3,Not a Migrant,3771,96,"35,36625","0,90033",32341,918
1021,2020-12-06,341,1,Migrant,575,35,"25,53398","1,55424",31726,1738
1022,2020-12-06,341,2,Child of migrant(s),419,7,"33,14451","0,55373",37789,757
1023,2020-12-06,341,3,Not a Migrant,3127,96,"29,32651","0,90033","33,48",957
1024,2020-12-07,342,1,Migrant,780,44,"34,6374","1,9539",32836,1745
1025,2020-12-07,342,2,Child of migrant(s),520,16,41134,"1,26566",39541,881
1026,2020-12-07,342,3,Not a Migrant,4235,141,"39,71786","1,32237",35289,1026
1027,2020-12-08,343,1,Migrant,891,34,"39,56657","1,50984",33933,1713
1028,2020-12-08,343,2,Child of migrant(s),543,14,"42,95339","1,10745",40422,904
1029,2020-12-08,343,3,Not a Migrant,4726,106,"44,3227","0,99412",37183,1046
1030,2020-12-09,344,1,Migrant,882,25,"39,16691","1,11017",34682,1586
1031,2020-12-09,344,2,Child of migrant(s),651,14,"51,49661","1,10745",42275,881
1032,2020-12-09,344,3,Not a Migrant,5493,136,"51,51599","1,27547",39384,1093
1033,2020-12-10,345,1,Migrant,869,37,"38,58962","1,64306","35,24",1535
1034,2020-12-10,345,2,Child of migrant(s),655,11,"51,81302","0,87014",43496,938
1035,2020-12-10,345,3,Not a Migrant,5648,120,"52,96965","1,12542",41864,1115
1036,2020-12-11,346,1,Migrant,925,49,"41,07641","2,17594",35944,1599
1037,2020-12-11,346,2,Child of migrant(s),666,18,"52,68316","1,42387",44569,983
1038,2020-12-11,346,3,Not a Migrant,5877,176,"55,11733","1,65061",44048,1167
1039,2020-12-12,347,1,Migrant,885,33,"39,30013","1,46543",36839,"1,63"
1040,2020-12-12,347,2,Child of migrant(s),595,8,"47,06679","0,63283",45756,994
1041,2020-12-12,347,3,Not a Migrant,5503,107,"51,60977","1,0035",46369,1182
1042,2020-12-13,348,1,Migrant,749,37,"33,26079","1,64306",37943,1643
1043,2020-12-13,348,2,Child of migrant(s),610,17,"48,25335","1,34477",47914,1107
1044,2020-12-13,348,3,Not a Migrant,5079,105,"47,6333","0,98474",48984,1194
1045,2020-12-14,349,1,Migrant,1045,47,"46,40524","2,08713",39624,1662
1046,2020-12-14,349,2,Child of migrant(s),754,22,"59,6443","1,74028",50559,1175
1047,2020-12-14,349,3,Not a Migrant,6421,180,"60,21922","1,68813",51913,1246
1048,2020-12-15,350,1,Migrant,1108,46,"49,20287","2,04272",41,1738
1049,2020-12-15,350,2,Child of migrant(s),755,17,"59,72341","1,34477",52954,1209
1050,2020-12-15,350,3,Not a Migrant,6783,133,"63,61423","1,24734",54668,1282
1051,2020-12-16,351,1,Migrant,1258,50,"55,86391","2,22035",43386,1897
1052,2020-12-16,351,2,Child of migrant(s),814,21,"64,39053","1,66118",54796,1288
1053,2020-12-16,351,3,Not a Migrant,7207,163,"67,5907","1,52869",56965,1318
1054,2020-12-17,352,1,Migrant,1259,51,"55,90832","2,26475","45,86",1986
1055,2020-12-17,352,2,Child of migrant(s),851,23,"67,31737","1,81939",57011,1424
1056,2020-12-17,352,3,Not a Migrant,7914,179,"74,22129","1,67875",60001,1397
1057,2020-12-18,353,1,Migrant,1122,53,"49,82457","2,35357",47109,2011
1058,2020-12-18,353,2,Child of migrant(s),777,22,"61,46369","1,74028",58266,1469
1059,2020-12-18,353,3,Not a Migrant,7034,208,"65,96823","1,95072",61551,"1,44"
1060,2020-12-19,354,1,Migrant,1102,33,"48,93643","1,46543",48486,2011
1061,2020-12-19,354,2,Child of migrant(s),747,15,"59,09057","1,18656",59983,1548
1062,2020-12-19,354,3,Not a Migrant,7113,143,"66,70913","1,34112",63708,1488
1063,2020-12-20,355,1,Migrant,872,39,"38,72284","1,73187",49266,2024
1064,2020-12-20,355,2,Child of migrant(s),650,16,"51,4175","1,26566",60435,1537
1065,2020-12-20,355,3,Not a Migrant,5897,148,"55,30489","1,38801",64804,1546
1066,2020-12-21,356,1,Migrant,1023,52,"45,42828","2,30916",49127,2055
1067,2020-12-21,356,2,Child of migrant(s),682,22,"53,94882","1,74028",59622,1537
1068,2020-12-21,356,3,Not a Migrant,6540,240,"61,33526","2,25084",64963,1626
1069,2020-12-22,357,1,Migrant,1072,38,"47,60422","1,68746",48898,2005
1070,2020-12-22,357,2,Child of migrant(s),742,27,"58,69506","2,1358",59475,"1,65"
1071,2020-12-22,357,3,Not a Migrant,7385,192,"69,26007","1,80067","65,77",1706
1072,2020-12-23,358,1,Migrant,1088,45,"48,31473","1,99831","47,82",1973
1073,2020-12-23,358,2,Child of migrant(s),773,23,"61,14727","1,81939",59011,1672
1074,2020-12-23,358,3,Not a Migrant,7232,217,"67,82517","2,03513",65803,1778
1075,2020-12-24,359,1,Migrant,993,58,"44,09608","2,5756",46132,2017
1076,2020-12-24,359,2,Child of migrant(s),694,14,"54,89807","1,10745",57237,1571
1077,2020-12-24,359,3,Not a Migrant,6312,212,"59,19696","1,98824",63657,1822
1078,2020-12-25,360,1,Migrant,851,45,"37,79029","1,99831",44413,1967
1079,2020-12-25,360,2,Child of migrant(s),599,15,"47,38321","1,18656",55226,1492
1080,2020-12-25,360,3,Not a Migrant,5390,150,"50,55001","1,40677",61454,1744
1081,2020-12-26,361,1,Migrant,648,46,"28,77569","2,04272",41533,2049
1082,2020-12-26,361,2,Child of migrant(s),452,17,"35,75494","1,34477",51892,1514
1083,2020-12-26,361,3,Not a Migrant,4332,171,"40,62757","1,60372",57729,1782
1084,2020-12-27,362,1,Migrant,638,41,"28,33162","1,82068",40049,2062
1085,2020-12-27,362,2,Child of migrant(s),504,27,"39,86834","2,1358",50242,1639
1086,2020-12-27,362,3,Not a Migrant,4367,191,"40,95582","1,79129",55679,"1,84"
1087,2020-12-28,363,1,Migrant,827,67,"36,72453","2,97526",38805,2157
1088,2020-12-28,363,2,Child of migrant(s),596,29,"47,14589","2,29401","49,27",1718
1089,2020-12-28,363,3,Not a Migrant,5411,349,"50,74695","3,27309",54166,1986
1090,2020-12-29,364,1,Migrant,1011,52,"44,8954","2,30916",38418,2246
1091,2020-12-29,364,2,Child of migrant(s),679,20,"53,71151","1,58208",48558,1639
1092,2020-12-29,364,3,Not a Migrant,6565,174,"61,56972","1,63186",53067,1961
1093,2020-12-30,365,1,Migrant,939,38,"41,6981","1,68746",37473,2201
1094,2020-12-30,365,2,Child of migrant(s),629,24,"49,75632","1,89849",46931,"1,65"
1095,2020-12-30,365,3,Not a Migrant,6194,176,"58,0903","1,65061",51677,1907
1096,2020-12-31,366,1,Migrant,845,40,"37,52385","1,77628",36534,2087
1097,2020-12-31,366,2,Child of migrant(s),605,17,"47,85783","1,34477",45925,1684
1098,2020-12-31,366,3,Not a Migrant,6381,190,"59,84408","1,78191",51769,1877
1099,2021-01-01,367,1,Migrant,614,57,"27,26585","2,53119",35031,2163
1100,2021-01-01,367,2,Child of migrant(s),423,12,"33,46093","0,94925",43937,"1,65"
1101,2021-01-01,367,3,Not a Migrant,4205,142,"39,43651","1,33174",50182,1866
1102,2021-01-02,368,1,Migrant,542,32,"24,06855","1,42102",34358,2074
1103,2021-01-02,368,2,Child of migrant(s),416,14,"32,9072","1,10745","43,53",1616
1104,2021-01-02,368,3,Not a Migrant,4115,169,"38,59244","1,58496",49891,1864
1105,2021-01-03,369,1,Migrant,642,36,"28,50925","1,59865",34384,2043
1106,2021-01-03,369,2,Child of migrant(s),486,13,"38,44447","1,02835",43326,1458
1107,2021-01-03,369,3,Not a Migrant,4512,150,"42,3157","1,40677",50085,1809
1108,2021-01-04,370,1,Migrant,840,50,"37,30182","2,22035",34466,1935
1109,2021-01-04,370,2,Child of migrant(s),617,24,"48,80707","1,89849",43564,1401
1110,2021-01-04,370,3,Not a Migrant,5081,209,"47,65206","1,9601",49643,1621
1111,2021-01-05,371,1,Migrant,1021,63,"45,33947","2,79764","34,53",2005
1112,2021-01-05,371,2,Child of migrant(s),617,12,"48,80707","0,94925",42863,1311
1113,2021-01-05,371,3,Not a Migrant,5721,186,"53,65428","1,7444",48512,1637
1114,2021-01-06,372,1,Migrant,850,31,"37,74589","1,37661",33965,"1,96"
1115,2021-01-06,372,2,Child of migrant(s),664,8,"52,52496","0,63283",43259,"1,13"
1116,2021-01-06,372,3,Not a Migrant,5539,179,"51,9474","1,67875",47635,1641
1117,2021-01-07,373,1,Migrant,807,41,"35,83639","1,82068",33724,1967
1118,2021-01-07,373,2,Child of migrant(s),525,20,"41,52952","1,58208",42354,1164
1119,2021-01-07,373,3,Not a Migrant,5093,163,"47,7646","1,52869",45909,1605
1120,2021-01-08,374,1,Migrant,759,49,"33,70486","2,17594",34644,1916
1121,2021-01-08,374,2,Child of migrant(s),542,12,"42,87429","0,94925",43699,1164
1122,2021-01-08,374,3,Not a Migrant,4663,144,"43,73185","1,3505",46523,1608
1123,2021-01-09,375,1,Migrant,576,25,"25,57839","1,11017",34859,1871
1124,2021-01-09,375,2,Child of migrant(s),431,11,"34,09376","0,87014",43869,"1,13"
1125,2021-01-09,375,3,Not a Migrant,3682,121,"34,53156","1,1348",45942,1543
1126,2021-01-10,376,1,Migrant,516,29,"22,91397","1,2878","34,06",1827
1127,2021-01-10,376,2,Child of migrant(s),363,13,"28,7147","1,02835",42479,"1,13"
1128,2021-01-10,376,3,Not a Migrant,3203,124,"30,03927","1,16293",44189,1509
1129,2021-01-11,377,1,Migrant,679,35,"30,1523","1,55424",33039,1732
1130,2021-01-11,377,2,Child of migrant(s),464,13,"36,70419","1,02835","40,75",1006
1131,2021-01-11,377,3,Not a Migrant,3666,204,"34,38151","1,91321",42293,1502
1132,2021-01-12,378,1,Migrant,733,36,"32,55028","1,59865",31212,1561
1133,2021-01-12,378,2,Child of migrant(s),456,14,"36,07135","1,10745","38,93",1028
1134,2021-01-12,378,3,Not a Migrant,4163,129,"39,04261","1,20982",40206,1426
1135,2021-01-13,379,1,Migrant,674,39,"29,93027","1,73187",30095,1611
1136,2021-01-13,379,2,Child of migrant(s),460,16,"36,38777","1,26566",36625,1119
1137,2021-01-13,379,3,Not a Migrant,4115,161,"38,59244","1,50994",38298,1401
1138,2021-01-14,380,1,Migrant,654,38,"29,04213","1,68746",29125,1592
1139,2021-01-14,380,2,Child of migrant(s),425,11,"33,61914","0,87014",35495,1017
1140,2021-01-14,380,3,Not a Migrant,3709,129,"34,78478","1,20982",36443,1356
1141,2021-01-15,381,1,Migrant,640,46,"28,42043","2,04272","28,37",1573
1142,2021-01-15,381,2,Child of migrant(s),479,14,"37,89074","1,10745",34783,"1,04"
1143,2021-01-15,381,3,Not a Migrant,4030,142,"37,79527","1,33174",35595,1353
1144,2021-01-16,382,1,Migrant,533,32,"23,66889","1,42102",28097,1618
1145,2021-01-16,382,2,Child of migrant(s),363,13,"28,7147","1,02835",34015,1062
1146,2021-01-16,382,3,Not a Migrant,3129,97,"29,34526","0,90971",34854,1321
1147,2021-01-17,383,1,Migrant,426,31,"18,91735","1,37661",27526,"1,63"
1148,2021-01-17,383,2,Child of migrant(s),295,6,"23,33564","0,47462",33246,983
1149,2021-01-17,383,3,Not a Migrant,2766,106,"25,94087","0,99412",34269,1297
1150,2021-01-18,384,1,Migrant,567,34,"25,17873","1,50984",26815,1624
1151,2021-01-18,384,2,Child of migrant(s),393,18,"31,08781","1,42387",32444,"1,04"
1152,2021-01-18,384,3,Not a Migrant,3365,171,"31,55858","1,60372",33866,1253
1153,2021-01-19,385,1,Migrant,606,30,"26,9106","1,33221","26,01",1586
1154,2021-01-19,385,2,Child of migrant(s),433,13,"34,25197","1,02835",32184,1028
1155,2021-01-19,385,3,Not a Migrant,3714,154,"34,83167","1,44429",33264,1286
1156,2021-01-20,386,1,Migrant,642,36,"28,50925","1,59865",25807,1567
1157,2021-01-20,386,2,Child of migrant(s),491,17,"38,83999","1,34477",32534,"1,04"
1158,2021-01-20,386,3,Not a Migrant,3702,122,"34,71913","1,14417",32711,1234
1159,2021-01-21,387,1,Migrant,677,35,"30,06349","1,55424",25953,1548
1160,2021-01-21,387,2,Child of migrant(s),419,17,"33,14451","1,34477",32466,1107
1161,2021-01-21,387,3,Not a Migrant,3751,153,"35,17868","1,43491",32767,1266
1162,2021-01-22,388,1,Migrant,635,41,"28,1984","1,82068",25921,1516
1163,2021-01-22,388,2,Child of migrant(s),401,13,"31,72064","1,02835",31585,1096
1164,2021-01-22,388,3,Not a Migrant,3489,140,"32,72152","1,31299",32042,1263
1165,2021-01-23,389,1,Migrant,481,27,"21,35973","1,19899",25591,1484
1166,2021-01-23,389,2,Child of migrant(s),284,10,"22,46549","0,79104",30692,1062
1167,2021-01-23,389,3,Not a Migrant,2683,114,"25,16246","1,06915",31445,1286
1168,2021-01-24,390,1,Migrant,373,23,"16,56378","1,02136",25255,1434
1169,2021-01-24,390,2,Child of migrant(s),254,11,"20,09238","0,87014",30229,1119
1170,2021-01-24,390,3,Not a Migrant,2444,98,22921,"0,91909",31013,1275
1171,2021-01-25,391,1,Migrant,561,38,"24,91229","1,68746",25217,1459
1172,2021-01-25,391,2,Child of migrant(s),353,16,"27,92366","1,26566",29777,1096
1173,2021-01-25,391,3,Not a Migrant,3117,150,"29,23272","1,40677",30681,1247
1174,2021-01-26,392,1,Migrant,602,33,"26,73297","1,46543",25191,1478
1175,2021-01-26,392,2,Child of migrant(s),340,13,"26,89531","1,02835",28726,1096
1176,2021-01-26,392,3,Not a Migrant,3030,95,"28,41679","0,89096",29765,1168
1177,2021-01-27,393,1,Migrant,585,27,"25,97805","1,19899","24,83",1421
1178,2021-01-27,393,2,Child of migrant(s),356,13,"28,16097","1,02835","27,2",1051
1179,2021-01-27,393,3,Not a Migrant,2877,119,"26,98189","1,11604",28659,1164
1180,2021-01-28,394,1,Migrant,495,33,"21,98143","1,46543",23675,1408
1181,2021-01-28,394,2,Child of migrant(s),287,12,"22,7028","0,94925",25709,994
1182,2021-01-28,394,3,Not a Migrant,2857,147,"26,79432","1,37864",27462,1156
1183,2021-01-29,395,1,Migrant,484,38,"21,49295","1,68746",22717,1389
1184,2021-01-29,395,2,Child of migrant(s),275,12,"21,75356","0,94925",24285,983
1185,2021-01-29,395,3,Not a Migrant,2468,162,"23,14609","1,51931",26094,1186
1186,2021-01-30,396,1,Migrant,444,26,"19,71667","1,15458",22483,1383
1187,2021-01-30,396,2,Child of migrant(s),273,10,"21,59535","0,79104",24161,983
1188,2021-01-30,396,3,Not a Migrant,2310,90,"21,66429","0,84406",25594,1154
1189,2021-01-31,397,1,Migrant,350,27,"15,54242","1,19899",22337,1408
1190,2021-01-31,397,2,Child of migrant(s),228,7,"18,03568","0,55373",23867,938
1191,2021-01-31,397,3,Not a Migrant,2006,102,"18,81323","0,9566",25007,1159
1192,2021-02-01,398,1,Migrant,451,36,"20,02752","1,59865",21639,1396
1193,2021-02-01,398,2,Child of migrant(s),302,14,"23,88936","1,10745","23,29",915
1194,2021-02-01,398,3,Not a Migrant,2508,161,"23,52123","1,50994",24191,1174
1195,2021-02-02,399,1,Migrant,477,32,"21,1821","1,42102",20846,1389
1196,2021-02-02,399,2,Child of migrant(s),290,10,"22,94012","0,79104",22725,881
1197,2021-02-02,399,3,Not a Migrant,2593,117,"24,3184","1,09728",23606,1203
1198,2021-02-03,400,1,Migrant,532,27,"23,62448","1,19899","20,51",1389
1199,2021-02-03,400,2,Child of migrant(s),343,9,"27,13262","0,71193",22578,836
1200,2021-02-03,400,3,Not a Migrant,2872,124,"26,93499","1,16293",23599,"1,21"
1201,2021-02-04,401,1,Migrant,532,33,"23,62448","1,46543",20744,1389
1202,2021-02-04,401,2,Child of migrant(s),329,9,"26,02517","0,71193",23053,802
1203,2021-02-04,401,3,Not a Migrant,2756,113,"25,84709","1,05977",23464,1164
1204,2021-02-05,402,1,Migrant,542,20,"24,06855","0,88814",21112,1275
1205,2021-02-05,402,2,Child of migrant(s),338,19,"26,7371","1,50297",23765,881
1206,2021-02-05,402,3,Not a Migrant,2540,119,"23,82134","1,11604","23,56",1107
1207,2021-02-06,403,1,Migrant,421,28,"18,69532","1,24339",20966,1288
1208,2021-02-06,403,2,Child of migrant(s),246,6,"19,45955","0,47462","23,46",836
1209,2021-02-06,403,3,Not a Migrant,2199,86,"20,62328","0,80655",23411,1101
1210,2021-02-07,404,1,Migrant,175,20,"7,77121","0,88814",19856,1243
1211,2021-02-07,404,2,Child of migrant(s),121,6,"9,57157","0,47462",22251,825
1212,2021-02-07,404,3,Not a Migrant,1113,80,"10,43825","0,75028",22215,1072
1213,2021-02-08,405,1,Migrant,227,28,"10,08037","1,24339",18435,1193
1214,2021-02-08,405,2,Child of migrant(s),157,12,"12,4193","0,94925",20612,802
1215,2021-02-08,405,3,Not a Migrant,1251,139,"11,73248","1,30361",20531,1042
1216,2021-02-09,406,1,Migrant,440,33,"19,53905","1,46543","18,2",1199
1217,2021-02-09,406,2,Child of migrant(s),300,14,"23,73115","1,10745",20725,848
1218,2021-02-09,406,3,Not a Migrant,2716,131,"25,47195","1,22858",20696,1061
1219,2021-02-10,407,1,Migrant,474,25,"21,04888","1,11017",17833,1186
1220,2021-02-10,407,2,Child of migrant(s),323,21,"25,55054","1,66118",20499,983
1221,2021-02-10,407,3,Not a Migrant,2674,118,"25,07805","1,10666","20,43",1053
1222,2021-02-11,408,1,Migrant,541,24,"24,02415","1,06577","17,89",1129
1223,2021-02-11,408,2,Child of migrant(s),375,11,"29,66394","0,87014",21019,1006
1224,2021-02-11,408,3,Not a Migrant,2937,123,"27,54459","1,15355",20673,1066
1225,2021-02-12,409,1,Migrant,389,29,"17,27429","1,2878",16919,1186
1226,2021-02-12,409,2,Child of migrant(s),253,NA,"20,01327",NA,20058,923
1227,2021-02-12,409,3,Not a Migrant,2343,136,"21,97378","1,27547",20409,1089
1228,2021-02-13,410,1,Migrant,346,26,"15,3648","1,15458",16443,1174
1229,2021-02-13,410,2,Child of migrant(s),227,7,"17,95657","0,55373",19844,936
1230,2021-02-13,410,3,Not a Migrant,1990,75,"18,66317","0,70339",20129,1075
1231,2021-02-14,411,1,Migrant,322,29,"14,29903","1,2878",17376,1231
1232,2021-02-14,411,2,Child of migrant(s),209,10,"16,5327","0,79104",20838,989
1233,2021-02-14,411,3,Not a Migrant,1794,94,"16,82499","0,88158",21041,1093
1234,2021-02-15,412,1,Migrant,260,42,"11,5458","1,86509",17585,"1,32"
1235,2021-02-15,412,2,Child of migrant(s),179,11,"14,15959","0,87014",21087,976
1236,2021-02-15,412,3,Not a Migrant,1418,136,"13,29868","1,27547",21265,1089
1237,2021-02-16,413,1,Migrant,484,32,"21,49295","1,42102",17864,1313
1238,2021-02-16,413,2,Child of migrant(s),283,7,"22,38639","0,55373",20895,883
1239,2021-02-16,413,3,Not a Migrant,2639,116,"24,74981","1,0879",21162,1069
1240,2021-02-17,414,1,Migrant,599,42,"26,59975","1,86509",18657,1421
1241,2021-02-17,414,2,Child of migrant(s),343,11,"27,13262","0,87014",21121,751
1242,2021-02-17,414,3,Not a Migrant,2925,116,"27,43205","1,0879",21498,1066
1243,2021-02-18,415,1,Migrant,611,27,"27,13263","1,19899",19101,"1,44"
1244,2021-02-18,415,2,Child of migrant(s),367,12,"29,03111","0,94925","21,03",765
1245,2021-02-18,415,3,Not a Migrant,3327,142,"31,2022","1,33174",22021,1092
1246,2021-02-19,416,1,Migrant,577,31,"25,6228","1,37661",20294,1453
1247,2021-02-19,416,2,Child of migrant(s),306,5,"24,20578","0,39552",21629,712
1248,2021-02-19,416,3,Not a Migrant,2857,119,"26,79432","1,11604",22709,1069
1249,2021-02-20,417,1,Migrant,515,28,"22,86957","1,24339",21366,1465
1250,2021-02-20,417,2,Child of migrant(s),290,10,"22,94012","0,79104",22341,746
1251,2021-02-20,417,3,Not a Migrant,2676,92,"25,09681","0,86282",23628,1092
1252,2021-02-21,418,1,Migrant,445,16,"19,76108","0,71051",22146,1383
1253,2021-02-21,418,2,Child of migrant(s),279,NA,"22,06997",NA,23132,738
1254,2021-02-21,418,3,Not a Migrant,2400,97,"22,50835","0,90971","24,44",1096
1255,2021-02-22,419,1,Migrant,518,39,"23,00279","1,73187",23783,1364
1256,2021-02-22,419,2,Child of migrant(s),314,12,"24,83861","0,94925",24658,751
1257,2021-02-22,419,3,Not a Migrant,2554,142,"23,95264","1,33174",25962,1104
1258,2021-02-23,420,1,Migrant,607,39,26955,"1,73187",24563,1408
1259,2021-02-23,420,2,Child of migrant(s),356,12,"28,16097","0,94925",25483,817
1260,2021-02-23,420,3,Not a Migrant,3031,96,"28,42617","0,90033",26488,1077
1261,2021-02-24,421,1,Migrant,615,37,"27,31026","1,64306",24665,1377
1262,2021-02-24,421,2,Child of migrant(s),389,12,"30,7714","0,94925",26003,831
1263,2021-02-24,421,3,Not a Migrant,2976,115,"27,91036","1,07853",26556,1076
1264,2021-02-25,422,1,Migrant,590,38,"26,20009","1,68746",24532,1446
1265,2021-02-25,422,2,Child of migrant(s),379,14,"29,98036","1,10745",26138,857
1266,2021-02-25,422,3,Not a Migrant,3121,110,"29,27024","1,03163","26,28",1033
1267,2021-02-26,423,1,Migrant,586,39,"26,02246","1,73187",24589,1497
1268,2021-02-26,423,2,Child of migrant(s),335,11,"26,49979","0,87014",26466,936
1269,2021-02-26,423,3,Not a Migrant,2596,138,"24,34653","1,29423","25,93",1058
1270,2021-02-27,424,1,Migrant,506,29,"22,4699","1,2878",24532,1503
1271,2021-02-27,424,2,Child of migrant(s),293,8,"23,17743","0,63283","26,5","0,91"
1272,2021-02-27,424,3,Not a Migrant,2455,90,"23,02417","0,84406",25634,1056
1273,2021-02-28,425,1,Migrant,480,29,"21,31532","1,2878",24754,1586
1274,2021-02-28,425,2,Child of migrant(s),284,7,"22,46549","0,55373",26556,859
1275,2021-02-28,425,3,Not a Migrant,2290,97,"21,47672","0,90971",25487,1056
1276,2021-03-01,426,1,Migrant,613,48,"27,22145","2,13153",25356,1643
1277,2021-03-01,426,2,Child of migrant(s),322,18,"25,47144","1,42387",26647,927
1278,2021-03-01,426,3,Not a Migrant,2538,156,"23,80258","1,46304",25465,1075
1279,2021-03-02,427,1,Migrant,677,33,"30,06349","1,46543","25,8",1605
1280,2021-03-02,427,2,Child of migrant(s),377,NA,"29,82215",NA,26884,923
1281,2021-03-02,427,3,Not a Migrant,2760,104,"25,8846","0,97536",25102,1085
1282,2021-03-03,428,1,Migrant,699,32,"31,04044","1,42102",26333,1573
1283,2021-03-03,428,2,Child of migrant(s),404,13,"31,95795","1,02835",27054,936
1284,2021-03-03,428,3,Not a Migrant,2989,103,"28,03228","0,96598","25,12",1069
1285,2021-03-04,429,1,Migrant,609,32,"27,04382","1,42102",26454,1535
1286,2021-03-04,429,2,Child of migrant(s),355,14,"28,08187","1,10745",26782,936
