"","date","week_id","median","CrI.low","CrI.upp","OR.med","OR.CrI.low","OR.CrI.upp","Group"
"171",2021-04-12,67,0.129877286404895,0.0725740316446448,0.169349626727388,1.13868864217374,1.07527240732837,1.18453421135415,"HospAgg5 - SES"
"172",2021-04-19,68,0.134876551623144,0.0912523421588362,0.167452583771181,1.14439550186376,1.09554542267818,1.18228922915921,"HospAgg5 - SES"
"173",2021-04-26,69,0.177590247670122,0.125913301190487,0.221784040246554,1.19433583906571,1.13418383163228,1.24830176581108,"HospAgg5 - SES"
"174",2021-05-03,70,0.214023246331125,0.165791915067837,0.257426129338778,1.2386514485605,1.18032746780674,1.29359624864049,"HospAgg5 - SES"
"175",2021-05-10,71,0.216007260675506,0.168983918551022,0.268196764904719,1.24111139027503,1.18410109670949,1.30760440535994,"HospAgg5 - SES"
"176",2021-05-17,72,0.203835809134184,0.155506956077073,0.259162986909572,1.22609682302941,1.16825006247646,1.29584499338785,"HospAgg5 - SES"
"177",2021-05-24,73,0.201373879389976,0.150855489374156,0.269118145611257,1.22308197149063,1.16282860484994,1.30880976204175,"HospAgg5 - SES"
"178",2021-05-31,74,0.217906399743589,0.157522735888761,0.278831823184233,1.24347067299803,1.17060737247814,1.32158506521097,"HospAgg5 - SES"
"179",2021-06-07,75,0.203805496690759,0.133458360479438,0.269563882888859,1.22605965760212,1.14277368059623,1.30939327737959,"HospAgg5 - SES"
"180",2021-06-14,76,0.199191815131316,0.138000344044,0.293616954707588,1.22041603771243,1.14797594522835,1.34127003808242,"HospAgg5 - SES"
"181",2021-06-21,77,0.168964973355701,0.101346135198224,0.247192105058855,1.18407866389543,1.10665962932703,1.28042506528568,"HospAgg5 - SES"
"182",2021-06-28,78,0.145168564358013,0.079863737478269,0.236438529295812,1.15623445376076,1.08313946630385,1.26672968646098,"HospAgg5 - SES"
"183",2021-07-05,79,0.121043711249287,0.0429858136739574,0.207223298998811,1.12867424705047,1.04392308531231,1.23025725632484,"HospAgg5 - SES"
"184",2021-07-12,80,0.105257629930757,0.0344681619492478,0.173474565420933,1.11099679951721,1.03506907326982,1.18943043372246,"HospAgg5 - SES"
"185",2021-07-19,81,0.0782437059031981,0.0110065512902205,0.139424426220249,1.08138616675202,1.01106734621864,1.14961192191685,"HospAgg5 - SES"
"186",2021-07-26,82,0.0959534703534129,0.0323801851734025,0.164907372265891,1.10070784725531,1.03291012778181,1.17928387925856,"HospAgg5 - SES"
"187",2021-08-02,83,0.113626473621842,0.048660227093419,0.165894115989501,1.12033357257716,1.04986357493372,1.1804481045263,"HospAgg5 - SES"
"188",2021-08-09,84,0.152143609538011,0.0726201712910649,0.206793070712361,1.16432743295106,1.07532202116162,1.22972807869531,"HospAgg5 - SES"
"189",2021-08-16,85,0.187530324303822,0.125723438328767,0.246808576134251,1.20626682806815,1.13396851268547,1.27993407939702,"HospAgg5 - SES"
"190",2021-08-23,86,0.224823508373611,0.166250617896313,0.286867729453519,1.25210171122226,1.18086901154907,1.33224798465201,"HospAgg5 - SES"
"191",2021-08-30,87,0.252323942916139,0.195043973844205,0.312875022609676,1.2870128884714,1.21536442956075,1.3673506324349,"HospAgg5 - SES"
"192",2021-09-06,88,0.279471701865462,0.21997878831916,0.347357686721241,1.32243098993537,1.24605029948579,1.41532287704255,"HospAgg5 - SES"
"193",2021-09-13,89,0.289336688814871,0.223702723800403,0.363001327269688,1.33554131466139,1.25069916106534,1.43763776737297,"HospAgg5 - SES"
"194",2021-09-20,90,0.286809027637314,0.209567261487024,0.343799497369562,1.33216978157103,1.23314431544182,1.41029583913248,"HospAgg5 - SES"
"195",2021-09-27,91,0.29496658419004,0.212442306830031,0.359808396299773,1.34308147778099,1.23669476266593,1.43305480964936,"HospAgg5 - SES"
"196",2021-10-04,92,0.267066843003223,0.21001068860353,0.334115463647798,1.30612774891417,1.23369124632288,1.39670440284978,"HospAgg5 - SES"
"197",2021-10-11,93,0.216596049999659,0.155515004864936,0.279160805036081,1.24184235858376,1.16825946551123,1.3220199142379,"HospAgg5 - SES"
