,day_begin,day_id,rep_id,SES_Q,case_obs_f,hosp_obs_f,case_obs_ra_f,hosp_obs_ra_f
972,2020-07-13,195,2,Q2,12,NA,12857,NA
973,2020-07-13,195,3,Q3,10,NA,11714,NA
974,2020-07-13,195,4,Q4,17,NA,12857,NA
975,2020-07-13,195,5,Q5,16,NA,11857,NA
976,2020-07-14,196,1,Q1,22,NA,20571,NA
977,2020-07-14,196,2,Q2,20,NA,14286,NA
978,2020-07-14,196,3,Q3,22,NA,13714,NA
979,2020-07-14,196,4,Q4,15,NA,13571,NA
980,2020-07-14,196,5,Q5,22,NA,13429,NA
981,2020-07-15,197,1,Q1,37,NA,23857,NA
982,2020-07-15,197,2,Q2,16,NA,14714,NA
983,2020-07-15,197,3,Q3,35,NA,17286,NA
984,2020-07-15,197,4,Q4,28,NA,16714,NA
985,2020-07-15,197,5,Q5,26,NA,15714,NA
986,2020-07-16,198,1,Q1,26,NA,24714,NA
987,2020-07-16,198,2,Q2,22,NA,15429,NA
988,2020-07-16,198,3,Q3,15,NA,17571,NA
989,2020-07-16,198,4,Q4,24,NA,17714,NA
990,2020-07-16,198,5,Q5,25,NA,17,NA
991,2020-07-17,199,1,Q1,37,NA,26714,NA
992,2020-07-17,199,2,Q2,19,NA,16286,NA
993,2020-07-17,199,3,Q3,33,NA,19571,NA
994,2020-07-17,199,4,Q4,37,NA,20857,NA
995,2020-07-17,199,5,Q5,29,NA,19429,NA
996,2020-07-18,200,1,Q1,30,NA,26714,NA
997,2020-07-18,200,2,Q2,13,NA,16,NA
998,2020-07-18,200,3,Q3,35,NA,22714,NA
999,2020-07-18,200,4,Q4,24,NA,22429,NA
1000,2020-07-18,200,5,Q5,29,NA,22286,NA
1001,2020-07-19,201,1,Q1,35,NA,29286,NA
1002,2020-07-19,201,2,Q2,24,NA,18,NA
1003,2020-07-19,201,3,Q3,24,NA,24857,NA
1004,2020-07-19,201,4,Q4,23,NA,24,NA
1005,2020-07-19,201,5,Q5,20,NA,23857,NA
1006,2020-07-20,202,1,Q1,35,NA,31714,NA
1007,2020-07-20,202,2,Q2,23,NA,19571,NA
1008,2020-07-20,202,3,Q3,26,NA,27143,NA
1009,2020-07-20,202,4,Q4,26,NA,25286,NA
1010,2020-07-20,202,5,Q5,27,NA,25429,NA
1011,2020-07-21,203,1,Q1,45,NA,35,NA
1012,2020-07-21,203,2,Q2,20,NA,19571,NA
1013,2020-07-21,203,3,Q3,34,NA,28857,NA
1014,2020-07-21,203,4,Q4,31,NA,27571,NA
1015,2020-07-21,203,5,Q5,33,NA,27,NA
1016,2020-07-22,204,1,Q1,35,NA,34714,NA
1017,2020-07-22,204,2,Q2,20,NA,20143,NA
1018,2020-07-22,204,3,Q3,30,NA,28143,NA
1019,2020-07-22,204,4,Q4,31,NA,28,NA
1020,2020-07-22,204,5,Q5,28,NA,27286,NA
1021,2020-07-23,205,1,Q1,60,6,39571,6
1022,2020-07-23,205,2,Q2,21,NA,20,NA
1023,2020-07-23,205,3,Q3,39,NA,31571,NA
1024,2020-07-23,205,4,Q4,24,NA,28,NA
1025,2020-07-23,205,5,Q5,27,NA,27571,NA
1026,2020-07-24,206,1,Q1,50,NA,41429,6
1027,2020-07-24,206,2,Q2,13,NA,19143,NA
1028,2020-07-24,206,3,Q3,23,NA,30143,NA
1029,2020-07-24,206,4,Q4,31,NA,27143,NA
1030,2020-07-24,206,5,Q5,35,NA,28429,NA
1031,2020-07-25,207,1,Q1,64,8,46286,7
1032,2020-07-25,207,2,Q2,40,NA,23,NA
1033,2020-07-25,207,3,Q3,38,NA,30571,NA
1034,2020-07-25,207,4,Q4,33,NA,28429,NA
1035,2020-07-25,207,5,Q5,35,NA,29286,NA
1036,2020-07-26,208,1,Q1,73,NA,51714,7
1037,2020-07-26,208,2,Q2,27,NA,23429,NA
1038,2020-07-26,208,3,Q3,26,NA,30857,NA
1039,2020-07-26,208,4,Q4,28,NA,29143,NA
1040,2020-07-26,208,5,Q5,28,NA,30429,NA
1041,2020-07-27,209,1,Q1,75,NA,57429,7
1042,2020-07-27,209,2,Q2,38,NA,25571,NA
1043,2020-07-27,209,3,Q3,36,NA,32286,NA
1044,2020-07-27,209,4,Q4,34,NA,30286,NA
1045,2020-07-27,209,5,Q5,49,NA,33571,NA
1046,2020-07-28,210,1,Q1,84,NA,63,7
1047,2020-07-28,210,2,Q2,43,NA,28857,NA
1048,2020-07-28,210,3,Q3,49,NA,34429,NA
1049,2020-07-28,210,4,Q4,57,NA,34,NA
1050,2020-07-28,210,5,Q5,40,NA,34571,NA
1051,2020-07-29,211,1,Q1,98,NA,72,7
1052,2020-07-29,211,2,Q2,45,NA,32429,NA
1053,2020-07-29,211,3,Q3,50,NA,37286,NA
1054,2020-07-29,211,4,Q4,43,NA,35714,NA
1055,2020-07-29,211,5,Q5,50,NA,37714,NA
1056,2020-07-30,212,1,Q1,114,12,79714,10
1057,2020-07-30,212,2,Q2,58,NA,37714,NA
1058,2020-07-30,212,3,Q3,69,NA,41571,NA
1059,2020-07-30,212,4,Q4,62,NA,41143,NA
1060,2020-07-30,212,5,Q5,70,NA,43857,NA
1061,2020-07-31,213,1,Q1,180,10,98286,10
1062,2020-07-31,213,2,Q2,73,NA,46286,NA
1063,2020-07-31,213,3,Q3,75,NA,49,NA
1064,2020-07-31,213,4,Q4,59,NA,45143,NA
1065,2020-07-31,213,5,Q5,77,NA,49857,NA
1066,2020-08-01,214,1,Q1,111,5,105,9
1067,2020-08-01,214,2,Q2,59,NA,49,NA
1068,2020-08-01,214,3,Q3,46,NA,50143,NA
1069,2020-08-01,214,4,Q4,59,NA,48857,NA
1070,2020-08-01,214,5,Q5,48,NA,51714,NA
1071,2020-08-02,215,1,Q1,121,10,111857,"9,25"
1072,2020-08-02,215,2,Q2,43,NA,51286,NA
1073,2020-08-02,215,3,Q3,44,NA,52714,NA
1074,2020-08-02,215,4,Q4,50,NA,52,NA
1075,2020-08-02,215,5,Q5,55,NA,55571,NA
1076,2020-08-03,216,1,Q1,157,10,123571,"9,4"
1077,2020-08-03,216,2,Q2,78,NA,57,NA
1078,2020-08-03,216,3,Q3,75,NA,58286,NA
1079,2020-08-03,216,4,Q4,65,NA,56429,NA
1080,2020-08-03,216,5,Q5,68,NA,58286,NA
1081,2020-08-04,217,1,Q1,201,7,140286,9
1082,2020-08-04,217,2,Q2,113,5,67,5
1083,2020-08-04,217,3,Q3,75,NA,62,NA
1084,2020-08-04,217,4,Q4,103,NA,63,NA
1085,2020-08-04,217,5,Q5,95,NA,66143,NA
1086,2020-08-05,218,1,Q1,185,6,152714,8571
1087,2020-08-05,218,2,Q2,80,NA,72,5
1088,2020-08-05,218,3,Q3,82,NA,66571,NA
1089,2020-08-05,218,4,Q4,91,NA,69857,NA
1090,2020-08-05,218,5,Q5,85,NA,71143,NA
1091,2020-08-06,219,1,Q1,164,10,159857,8286
1092,2020-08-06,219,2,Q2,98,NA,77714,5
1093,2020-08-06,219,3,Q3,98,NA,70714,NA
1094,2020-08-06,219,4,Q4,94,NA,74429,NA
1095,2020-08-06,219,5,Q5,81,NA,72714,NA
1096,2020-08-07,220,1,Q1,181,7,160,7857
1097,2020-08-07,220,2,Q2,92,5,80429,5
1098,2020-08-07,220,3,Q3,93,NA,73286,NA
1099,2020-08-07,220,4,Q4,103,5,80714,5
1100,2020-08-07,220,5,Q5,93,NA,75,NA
1101,2020-08-08,221,1,Q1,139,11,164,8714
1102,2020-08-08,221,2,Q2,62,5,80857,5
1103,2020-08-08,221,3,Q3,56,NA,74714,NA
1104,2020-08-08,221,4,Q4,75,NA,83,5
1105,2020-08-08,221,5,Q5,69,NA,78,NA
1106,2020-08-09,222,1,Q1,118,20,163571,10143
1107,2020-08-09,222,2,Q2,66,NA,84143,5
1108,2020-08-09,222,3,Q3,55,NA,76286,NA
1109,2020-08-09,222,4,Q4,84,NA,87857,5
1110,2020-08-09,222,5,Q5,73,NA,80571,NA
1111,2020-08-10,223,1,Q1,170,12,165429,10429
1112,2020-08-10,223,2,Q2,85,NA,85143,5
1113,2020-08-10,223,3,Q3,90,NA,78429,NA
1114,2020-08-10,223,4,Q4,98,NA,92571,5
1115,2020-08-10,223,5,Q5,96,NA,84571,NA
1116,2020-08-11,224,1,Q1,188,17,163571,11857
1117,2020-08-11,224,2,Q2,90,NA,81857,5
1118,2020-08-11,224,3,Q3,84,NA,79714,NA
1119,2020-08-11,224,4,Q4,104,NA,92714,5
1120,2020-08-11,224,5,Q5,88,NA,83571,NA
1121,2020-08-12,225,1,Q1,172,16,161714,13286
1122,2020-08-12,225,2,Q2,93,NA,83714,5
1123,2020-08-12,225,3,Q3,107,NA,83286,NA
1124,2020-08-12,225,4,Q4,105,NA,94714,5
1125,2020-08-12,225,5,Q5,116,NA,88,NA
1126,2020-08-13,226,1,Q1,173,11,163,13429
1127,2020-08-13,226,2,Q2,93,NA,83,5
1128,2020-08-13,226,3,Q3,75,NA,80,NA
1129,2020-08-13,226,4,Q4,91,NA,94286,5
1130,2020-08-13,226,5,Q5,93,NA,89714,NA
1131,2020-08-14,227,1,Q1,166,9,160857,13714
1132,2020-08-14,227,2,Q2,76,NA,80714,5
1133,2020-08-14,227,3,Q3,94,NA,80143,NA
1134,2020-08-14,227,4,Q4,103,NA,94286,NA
1135,2020-08-14,227,5,Q5,101,NA,90857,NA
1136,2020-08-15,228,1,Q1,96,11,154714,13714
1137,2020-08-15,228,2,Q2,62,5,80714,5
1138,2020-08-15,228,3,Q3,63,NA,81143,NA
1139,2020-08-15,228,4,Q4,56,NA,91571,NA
1140,2020-08-15,228,5,Q5,87,NA,93429,NA
1141,2020-08-16,229,1,Q1,105,8,152857,12
1142,2020-08-16,229,2,Q2,56,NA,79286,5
1143,2020-08-16,229,3,Q3,53,7,80857,7
1144,2020-08-16,229,4,Q4,54,NA,87286,NA
1145,2020-08-16,229,5,Q5,61,NA,91714,NA
1146,2020-08-17,230,1,Q1,117,9,145286,11571
1147,2020-08-17,230,2,Q2,73,9,77571,7
1148,2020-08-17,230,3,Q3,72,NA,78286,7
1149,2020-08-17,230,4,Q4,84,NA,85286,NA
1150,2020-08-17,230,5,Q5,89,NA,90714,NA
1151,2020-08-18,231,1,Q1,163,5,141714,9857
1152,2020-08-18,231,2,Q2,80,NA,76143,7
1153,2020-08-18,231,3,Q3,83,NA,78143,7
1154,2020-08-18,231,4,Q4,76,NA,81286,NA
1155,2020-08-18,231,5,Q5,95,NA,91714,NA
1156,2020-08-19,232,1,Q1,122,7,134571,8571
1157,2020-08-19,232,2,Q2,69,NA,72714,7
1158,2020-08-19,232,3,Q3,65,NA,72143,7
1159,2020-08-19,232,4,Q4,94,NA,79714,NA
1160,2020-08-19,232,5,Q5,95,NA,88714,NA
1161,2020-08-20,233,1,Q1,131,15,128571,9143
1162,2020-08-20,233,2,Q2,74,6,70,6667
1163,2020-08-20,233,3,Q3,71,NA,71571,7
1164,2020-08-20,233,4,Q4,103,NA,81429,NA
1165,2020-08-20,233,5,Q5,116,NA,92,NA
1166,2020-08-21,234,1,Q1,132,8,123714,9
1167,2020-08-21,234,2,Q2,82,NA,70857,6667
1168,2020-08-21,234,3,Q3,66,NA,67571,7
1169,2020-08-21,234,4,Q4,97,NA,80571,NA
1170,2020-08-21,234,5,Q5,93,NA,90857,NA
1171,2020-08-22,235,1,Q1,121,10,127286,8857
1172,2020-08-22,235,2,Q2,72,NA,72286,"7,5"
1173,2020-08-22,235,3,Q3,79,NA,69857,7
1174,2020-08-22,235,4,Q4,72,NA,82857,NA
1175,2020-08-22,235,5,Q5,79,NA,89714,NA
1176,2020-08-23,236,1,Q1,82,5,124,8429
1177,2020-08-23,236,2,Q2,60,NA,72857,"7,5"
1178,2020-08-23,236,3,Q3,54,NA,70,NA
1179,2020-08-23,236,4,Q4,84,NA,87143,NA
1180,2020-08-23,236,5,Q5,76,NA,91857,NA
1181,2020-08-24,237,1,Q1,136,8,126714,8286
1182,2020-08-24,237,2,Q2,68,NA,72143,6
1183,2020-08-24,237,3,Q3,91,NA,72714,NA
1184,2020-08-24,237,4,Q4,93,NA,88429,NA
1185,2020-08-24,237,5,Q5,77,NA,90143,NA
1186,2020-08-25,238,1,Q1,103,7,118143,8571
1187,2020-08-25,238,2,Q2,62,NA,69571,6
1188,2020-08-25,238,3,Q3,69,NA,70714,NA
1189,2020-08-25,238,4,Q4,78,NA,88714,NA
1190,2020-08-25,238,5,Q5,84,NA,88571,NA
1191,2020-08-26,239,1,Q1,120,5,117857,8286
1192,2020-08-26,239,2,Q2,70,NA,69714,6
1193,2020-08-26,239,3,Q3,74,NA,72,NA
1194,2020-08-26,239,4,Q4,83,NA,87143,NA
1195,2020-08-26,239,5,Q5,109,NA,90571,NA
1196,2020-08-27,240,1,Q1,124,NA,116857,7167
1197,2020-08-27,240,2,Q2,69,NA,69,NA
1198,2020-08-27,240,3,Q3,88,NA,74429,NA
1199,2020-08-27,240,4,Q4,81,NA,84,NA
1200,2020-08-27,240,5,Q5,109,NA,89571,NA
1201,2020-08-28,241,1,Q1,151,9,119571,7333
1202,2020-08-28,241,2,Q2,73,7,67714,7
1203,2020-08-28,241,3,Q3,89,NA,77714,NA
1204,2020-08-28,241,4,Q4,89,NA,82857,NA
1205,2020-08-28,241,5,Q5,110,NA,92,NA
1206,2020-08-29,242,1,Q1,104,7,117143,6833
1207,2020-08-29,242,2,Q2,58,NA,65714,7
1208,2020-08-29,242,3,Q3,78,NA,77571,NA
1209,2020-08-29,242,4,Q4,78,NA,83714,NA
1210,2020-08-29,242,5,Q5,103,NA,95429,NA
1211,2020-08-30,243,1,Q1,127,NA,123571,"7,2"
1212,2020-08-30,243,2,Q2,63,NA,66143,7
1213,2020-08-30,243,3,Q3,74,NA,80429,NA
1214,2020-08-30,243,4,Q4,72,NA,82,NA
1215,2020-08-30,243,5,Q5,91,NA,97571,NA
1216,2020-08-31,244,1,Q1,152,11,125857,"7,8"
1217,2020-08-31,244,2,Q2,51,NA,63714,7
1218,2020-08-31,244,3,Q3,88,NA,80,NA
1219,2020-08-31,244,4,Q4,111,NA,84571,NA
1220,2020-08-31,244,5,Q5,109,NA,102143,NA
1221,2020-09-01,245,1,Q1,167,7,135,"7,8"
1222,2020-09-01,245,2,Q2,82,6,66571,"6,5"
1223,2020-09-01,245,3,Q3,94,NA,83571,NA
1224,2020-09-01,245,4,Q4,87,NA,85857,NA
1225,2020-09-01,245,5,Q5,111,NA,106,NA
1226,2020-09-02,246,1,Q1,156,9,140143,"8,6"
1227,2020-09-02,246,2,Q2,88,NA,69143,"6,5"
1228,2020-09-02,246,3,Q3,90,NA,85857,NA
1229,2020-09-02,246,4,Q4,121,NA,91286,NA
1230,2020-09-02,246,5,Q5,118,NA,107286,NA
1231,2020-09-03,247,1,Q1,182,8,148429,"8,5"
1232,2020-09-03,247,2,Q2,91,NA,72286,"6,5"
1233,2020-09-03,247,3,Q3,111,NA,89143,NA
1234,2020-09-03,247,4,Q4,115,NA,96143,NA
1235,2020-09-03,247,5,Q5,168,NA,115714,NA
1236,2020-09-04,248,1,Q1,209,7,156714,8167
1237,2020-09-04,248,2,Q2,126,NA,79857,6
1238,2020-09-04,248,3,Q3,125,NA,94286,NA
1239,2020-09-04,248,4,Q4,144,NA,104,NA
1240,2020-09-04,248,5,Q5,186,NA,126571,NA
1241,2020-09-05,249,1,Q1,193,10,169429,8667
1242,2020-09-05,249,2,Q2,107,NA,86857,6
1243,2020-09-05,249,3,Q3,126,NA,101143,NA
1244,2020-09-05,249,4,Q4,142,NA,113143,NA
1245,2020-09-05,249,5,Q5,158,NA,134429,NA
1246,2020-09-06,250,1,Q1,192,9,178714,8714
1247,2020-09-06,250,2,Q2,101,6,92286,6
1248,2020-09-06,250,3,Q3,131,NA,109286,NA
1249,2020-09-06,250,4,Q4,160,NA,125714,NA
1250,2020-09-06,250,5,Q5,182,NA,147429,NA
1251,2020-09-07,251,1,Q1,223,16,188857,9429
1252,2020-09-07,251,2,Q2,142,NA,105286,6
1253,2020-09-07,251,3,Q3,153,NA,118571,NA
1254,2020-09-07,251,4,Q4,176,NA,135,NA
1255,2020-09-07,251,5,Q5,226,NA,164143,NA
1256,2020-09-08,252,1,Q1,222,11,196714,10
1257,2020-09-08,252,2,Q2,137,NA,113143,6
1258,2020-09-08,252,3,Q3,139,NA,125,NA
1259,2020-09-08,252,4,Q4,143,NA,143,NA
1260,2020-09-08,252,5,Q5,188,NA,175143,NA
1261,2020-09-09,253,1,Q1,229,14,207143,10714
1262,2020-09-09,253,2,Q2,149,9,121857,"7,5"
1263,2020-09-09,253,3,Q3,147,6,133143,6
1264,2020-09-09,253,4,Q4,161,NA,148714,NA
1265,2020-09-09,253,5,Q5,229,NA,191,NA
1266,2020-09-10,254,1,Q1,258,7,218,10571
1267,2020-09-10,254,2,Q2,145,NA,129571,"7,5"
1268,2020-09-10,254,3,Q3,179,NA,142857,6
1269,2020-09-10,254,4,Q4,222,NA,164,NA
1270,2020-09-10,254,5,Q5,255,NA,203429,NA
1271,2020-09-11,255,1,Q1,289,20,229429,12429
1272,2020-09-11,255,2,Q2,154,6,133571,7
1273,2020-09-11,255,3,Q3,195,9,152857,"7,5"
1274,2020-09-11,255,4,Q4,229,NA,176143,NA
1275,2020-09-11,255,5,Q5,241,NA,211286,NA
1276,2020-09-12,256,1,Q1,247,15,237143,13143
1277,2020-09-12,256,2,Q2,129,6,136714,"6,75"
1278,2020-09-12,256,3,Q3,197,NA,163,"7,5"
1279,2020-09-12,256,4,Q4,185,NA,182286,NA
1280,2020-09-12,256,5,Q5,251,NA,224571,NA
1281,2020-09-13,257,1,Q1,259,10,246714,13286
1282,2020-09-13,257,2,Q2,178,NA,147714,7
1283,2020-09-13,257,3,Q3,216,7,175143,7333
1284,2020-09-13,257,4,Q4,234,NA,192857,NA
1285,2020-09-13,257,5,Q5,293,NA,240429,NA
1286,2020-09-14,258,1,Q1,303,22,258143,14143
1287,2020-09-14,258,2,Q2,176,15,152571,9
1288,2020-09-14,258,3,Q3,222,7,185,"7,25"
1289,2020-09-14,258,4,Q4,289,7,209,7
1290,2020-09-14,258,5,Q5,342,NA,257,NA
1291,2020-09-15,259,1,Q1,350,24,276429,16
1292,2020-09-15,259,2,Q2,226,11,165286,"9,4"
1293,2020-09-15,259,3,Q3,304,7,208571,"7,2"
1294,2020-09-15,259,4,Q4,325,NA,235,7
1295,2020-09-15,259,5,Q5,419,NA,290,NA
1296,2020-09-16,260,1,Q1,360,18,295143,16571
1297,2020-09-16,260,2,Q2,220,14,175429,"10,4"
1298,2020-09-16,260,3,Q3,323,NA,233714,"7,5"
1299,2020-09-16,260,4,Q4,314,NA,256857,7
1300,2020-09-16,260,5,Q5,374,NA,310714,NA
1301,2020-09-17,261,1,Q1,353,33,308714,20286
1302,2020-09-17,261,2,Q2,256,12,191286,10667
1303,2020-09-17,261,3,Q3,312,NA,252714,"7,5"
1304,2020-09-17,261,4,Q4,370,NA,278,7
1305,2020-09-17,261,5,Q5,484,NA,343429,NA
1306,2020-09-18,262,1,Q1,393,34,323571,22286
1307,2020-09-18,262,2,Q2,265,17,207143,"12,5"
1308,2020-09-18,262,3,Q3,359,8,276143,"7,25"
1309,2020-09-18,262,4,Q4,378,11,299286,9
1310,2020-09-18,262,5,Q5,451,6,373429,6
1311,2020-09-19,263,1,Q1,366,28,340571,24143
1312,2020-09-19,263,2,Q2,232,13,221857,13667
1313,2020-09-19,263,3,Q3,301,9,291,"7,6"
1314,2020-09-19,263,4,Q4,345,10,322143,9333
1315,2020-09-19,263,5,Q5,408,NA,395857,6
1316,2020-09-20,264,1,Q1,352,23,353857,26
1317,2020-09-20,264,2,Q2,197,15,224571,13857
1318,2020-09-20,264,3,Q3,262,6,297571,"7,4"
1319,2020-09-20,264,4,Q4,354,7,339286,"8,75"
1320,2020-09-20,264,5,Q5,455,NA,419,6
1321,2020-09-21,265,1,Q1,400,35,367714,27857
1322,2020-09-21,265,2,Q2,285,19,240143,14429
1323,2020-09-21,265,3,Q3,320,12,311571,"8,4"
1324,2020-09-21,265,4,Q4,416,11,357429,"9,75"
1325,2020-09-21,265,5,Q5,546,NA,448143,6
1326,2020-09-22,266,1,Q1,471,35,385,29429
1327,2020-09-22,266,2,Q2,299,9,250571,14143
1328,2020-09-22,266,3,Q3,426,11,329,"9,2"
1329,2020-09-22,266,4,Q4,483,10,380,"9,8"
1330,2020-09-22,266,5,Q5,624,NA,477429,6
1331,2020-09-23,267,1,Q1,427,37,394571,32143
1332,2020-09-23,267,2,Q2,261,18,256429,14714
1333,2020-09-23,267,3,Q3,416,16,342286,10333
1334,2020-09-23,267,4,Q4,469,8,402143,"9,5"
1335,2020-09-23,267,5,Q5,501,6,495571,6
1336,2020-09-24,268,1,Q1,515,36,417714,32571
1337,2020-09-24,268,2,Q2,307,21,263714,16
1338,2020-09-24,268,3,Q3,418,11,357429,10429
1339,2020-09-24,268,4,Q4,527,11,424571,9714
1340,2020-09-24,268,5,Q5,586,12,510143,8
1341,2020-09-25,269,1,Q1,587,42,445429,33714
1342,2020-09-25,269,2,Q2,363,32,277714,18143
1343,2020-09-25,269,3,Q3,467,16,372857,11571
1344,2020-09-25,269,4,Q4,563,6,451,9
1345,2020-09-25,269,5,Q5,710,8,547143,8667
1346,2020-09-26,270,1,Q1,460,34,458857,34571
1347,2020-09-26,270,2,Q2,280,9,284571,17571
1348,2020-09-26,270,3,Q3,409,12,388286,12
1349,2020-09-26,270,4,Q4,479,10,470143,9
1350,2020-09-26,270,5,Q5,515,5,562429,"7,75"
1351,2020-09-27,271,1,Q1,475,37,476429,36571
1352,2020-09-27,271,2,Q2,331,23,303714,18714
1353,2020-09-27,271,3,Q3,412,8,409714,12286
1354,2020-09-27,271,4,Q4,490,8,489571,9143
1355,2020-09-27,271,5,Q5,660,5,591714,"7,2"
1356,2020-09-28,272,1,Q1,566,46,500143,38143
1357,2020-09-28,272,2,Q2,407,21,321143,19
1358,2020-09-28,272,3,Q3,526,20,439143,13429
1359,2020-09-28,272,4,Q4,624,10,519286,9
1360,2020-09-28,272,5,Q5,725,6,617286,7
1361,2020-09-29,273,1,Q1,580,47,515714,39857
1362,2020-09-29,273,2,Q2,423,19,338857,20429
1363,2020-09-29,273,3,Q3,566,11,459143,13429
1364,2020-09-29,273,4,Q4,664,11,545143,9143
1365,2020-09-29,273,5,Q5,757,9,636286,7286
1366,2020-09-30,274,1,Q1,576,44,537,40857
1367,2020-09-30,274,2,Q2,427,24,362571,21286
1368,2020-09-30,274,3,Q3,547,11,477857,12714
1369,2020-09-30,274,4,Q4,687,15,576286,10143
1370,2020-09-30,274,5,Q5,729,11,668857,8
1371,2020-10-01,275,1,Q1,604,41,549714,41571
1372,2020-10-01,275,2,Q2,487,20,388286,21143
1373,2020-10-01,275,3,Q3,650,20,511,14
1374,2020-10-01,275,4,Q4,777,7,612,9571
1375,2020-10-01,275,5,Q5,877,16,710429,8571
1376,2020-10-02,276,1,Q1,714,58,567857,43857
1377,2020-10-02,276,2,Q2,506,16,408714,18857
1378,2020-10-02,276,3,Q3,657,14,538143,13714
1379,2020-10-02,276,4,Q4,926,17,663857,11143
1380,2020-10-02,276,5,Q5,985,7,749714,8429
1381,2020-10-03,277,1,Q1,562,49,582429,46
1382,2020-10-03,277,2,Q2,475,30,436571,21857
1383,2020-10-03,277,3,Q3,588,15,563714,14143
1384,2020-10-03,277,4,Q4,736,15,700571,11857
1385,2020-10-03,277,5,Q5,870,11,800429,9286
1386,2020-10-04,278,1,Q1,565,42,595286,46714
1387,2020-10-04,278,2,Q2,485,23,458571,21857
1388,2020-10-04,278,3,Q3,664,15,599714,15143
1389,2020-10-04,278,4,Q4,821,10,747857,12143
1390,2020-10-04,278,5,Q5,846,6,827,9429
1391,2020-10-05,279,1,Q1,711,71,616,50286
1392,2020-10-05,279,2,Q2,573,47,482286,25571
1393,2020-10-05,279,3,Q3,743,21,630714,15286
1394,2020-10-05,279,4,Q4,942,23,793286,14
1395,2020-10-05,279,5,Q5,1099,12,880429,10286
1396,2020-10-06,280,1,Q1,858,65,655714,52857
1397,2020-10-06,280,2,Q2,807,46,537143,29429
1398,2020-10-06,280,3,Q3,1010,21,694143,16714
1399,2020-10-06,280,4,Q4,1281,15,881429,14571
1400,2020-10-06,280,5,Q5,1373,19,968429,11714
1401,2020-10-07,281,1,Q1,918,67,704571,56143
1402,2020-10-07,281,2,Q2,755,35,584,31
1403,2020-10-07,281,3,Q3,1104,23,773714,18429
1404,2020-10-07,281,4,Q4,1299,17,968857,14857
1405,2020-10-07,281,5,Q5,1388,12,1062571,11857
1406,2020-10-08,282,1,Q1,896,67,746286,59857
1407,2020-10-08,282,2,Q2,778,40,625571,33857
1408,2020-10-08,282,3,Q3,1103,18,838429,18143
1409,2020-10-08,282,4,Q4,1199,19,1029143,16571
1410,2020-10-08,282,5,Q5,1265,15,1118,11714
1411,2020-10-09,283,1,Q1,1045,81,793571,63143
1412,2020-10-09,283,2,Q2,958,61,690143,40286
1413,2020-10-09,283,3,Q3,1152,27,909143,20
1414,2020-10-09,283,4,Q4,1362,24,1091429,17571
1415,2020-10-09,283,5,Q5,1421,13,1180286,12571
1416,2020-10-10,284,1,Q1,763,71,822286,66286
1417,2020-10-10,284,2,Q2,694,32,721429,40571
1418,2020-10-10,284,3,Q3,943,15,959857,20
1419,2020-10-10,284,4,Q4,1062,24,1138,18857
1420,2020-10-10,284,5,Q5,1126,11,1216857,12571
1421,2020-10-11,285,1,Q1,1071,71,894571,70429
1422,2020-10-11,285,2,Q2,938,34,786143,42143
1423,2020-10-11,285,3,Q3,1254,26,1044143,21571
1424,2020-10-11,285,4,Q4,1484,20,1232714,20286
1425,2020-10-11,285,5,Q5,1622,9,1327714,13
1426,2020-10-12,286,1,Q1,988,100,934143,74571
1427,2020-10-12,286,2,Q2,939,66,838429,44857
1428,2020-10-12,286,3,Q3,1267,34,1119,23429
1429,2020-10-12,286,4,Q4,1502,16,1312714,19286
1430,2020-10-12,286,5,Q5,1557,18,1393143,13857
1431,2020-10-13,287,1,Q1,1162,105,977571,80286
1432,2020-10-13,287,2,Q2,1083,55,877857,46143
1433,2020-10-13,287,3,Q3,1392,29,1173571,24571
1434,2020-10-13,287,4,Q4,1675,26,1369,20857
1435,2020-10-13,287,5,Q5,1648,18,1432429,13714
1436,2020-10-14,288,1,Q1,1173,80,1014,82143
1437,2020-10-14,288,2,Q2,1107,58,928143,49429
1438,2020-10-14,288,3,Q3,1483,32,1227714,25857
1439,2020-10-14,288,4,Q4,1726,25,1430,22
1440,2020-10-14,288,5,Q5,1707,12,1478,13714
1441,2020-10-15,289,1,Q1,1108,83,1044286,84429
1442,2020-10-15,289,2,Q2,1031,49,964286,50714
1443,2020-10-15,289,3,Q3,1441,32,1276,27857
1444,2020-10-15,289,4,Q4,1684,21,1499286,22286
1445,2020-10-15,289,5,Q5,1596,21,1525286,14571
1446,2020-10-16,290,1,Q1,1163,86,1061143,85143
1447,2020-10-16,290,2,Q2,1094,61,983714,50714
1448,2020-10-16,290,3,Q3,1492,28,1324571,28
1449,2020-10-16,290,4,Q4,1677,26,1544286,22571
1450,2020-10-16,290,5,Q5,1740,19,1570857,15429
1451,2020-10-17,291,1,Q1,1028,89,1099,87714
1452,2020-10-17,291,2,Q2,881,43,1010429,52286
1453,2020-10-17,291,3,Q3,1226,34,1365,30714
1454,2020-10-17,291,4,Q4,1424,19,1596,21857
1455,2020-10-17,291,5,Q5,1460,14,1618571,15857
1456,2020-10-18,292,1,Q1,993,85,1087857,89714
1457,2020-10-18,292,2,Q2,920,59,1007857,55857
1458,2020-10-18,292,3,Q3,1265,24,1366571,30429
1459,2020-10-18,292,4,Q4,1446,21,1590571,22
