"","week_id","lvl_SES","lvl_MBG","q2","q1","q3","level","level.r","date"
"239",60,3,1,1.15462284928017,1.10463616484902,1.20561283420658,"3.1","Type 3: High % - Low %",2021-02-22
"240",60,3,3,1.18733879419061,1.12527132843686,1.24209428410865,"3.3","Type 1: High % - High %",2021-02-22
"241",61,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-03-01
"242",61,1,3,1.05261494737107,0.983984208602993,1.09562564699418,"1.3","Type 2: Low % - High %",2021-03-01
"243",61,3,1,1.13975748136669,1.07899623421983,1.1992045868389,"3.1","Type 3: High % - Low %",2021-03-01
"244",61,3,3,1.19607291941747,1.146236489345,1.23625946199654,"3.3","Type 1: High % - High %",2021-03-01
"245",62,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-03-08
"246",62,1,3,1.04445255557388,0.990598209891849,1.12065096910525,"1.3","Type 2: Low % - High %",2021-03-08
"247",62,3,1,1.09718787446843,1.04634056183397,1.16324625856711,"3.1","Type 3: High % - Low %",2021-03-08
"248",62,3,3,1.15644097819722,1.08645925189031,1.21322451721229,"3.3","Type 1: High % - High %",2021-03-08
"249",63,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-03-15
"250",63,1,3,1.05524818286071,1.01540199174166,1.11550785098091,"1.3","Type 2: Low % - High %",2021-03-15
"251",63,3,1,1.10396878686488,1.04472546278738,1.1652760731865,"3.1","Type 3: High % - Low %",2021-03-15
"252",63,3,3,1.16862960257255,1.1070463396423,1.21667542712213,"3.3","Type 1: High % - High %",2021-03-15
"253",64,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-03-22
"254",64,1,3,1.0615386953216,1.01700385351417,1.1069170812702,"1.3","Type 2: Low % - High %",2021-03-22
"255",64,3,1,1.11598188257922,1.06519252008998,1.16326299322099,"3.1","Type 3: High % - Low %",2021-03-22
"256",64,3,3,1.18862495754965,1.13498869419863,1.23443208219561,"3.3","Type 1: High % - High %",2021-03-22
"257",65,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-03-29
"258",65,1,3,1.08107334976408,1.03796225558694,1.12413868555106,"1.3","Type 2: Low % - High %",2021-03-29
"259",65,3,1,1.1109617765473,1.05733104147969,1.16755152294654,"3.1","Type 3: High % - Low %",2021-03-29
"260",65,3,3,1.20224068747647,1.16235658032988,1.26068265599275,"3.3","Type 1: High % - High %",2021-03-29
"261",66,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-04-05
"262",66,1,3,1.0713724794332,1.03523726703784,1.12062770548052,"1.3","Type 2: Low % - High %",2021-04-05
