"","week_id","lvl_SES","lvl_MBG","q2","q1","q3","level","level.r","date"
"264",66,3,3,1.21423267341129,1.19353634513134,1.23299562318968,"3.3","Type 1: High % - High %",2021-08-30
"265",67,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-09-06
"266",67,1,3,1.04384600094787,1.02670564440579,1.06487560439369,"1.3","Type 2: Low % - High %",2021-09-06
"267",67,3,1,1.17507199908676,1.14785730645005,1.19890719644973,"3.1","Type 3: High % - Low %",2021-09-06
"268",67,3,3,1.22514933554699,1.20499751947978,1.24862829151327,"3.3","Type 1: High % - High %",2021-09-06
"269",68,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-09-13
"270",68,1,3,1.02455973926754,1.00333918305087,1.05510117908356,"1.3","Type 2: Low % - High %",2021-09-13
"271",68,3,1,1.15142203082466,1.11608917379671,1.17522167293516,"3.1","Type 3: High % - Low %",2021-09-13
"272",68,3,3,1.18180913019432,1.1547936853038,1.20592349061469,"3.3","Type 1: High % - High %",2021-09-13
"273",69,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-09-20
"274",69,1,3,0.984883106716006,0.964784277246362,1.0113758488985,"1.3","Type 2: Low % - High %",2021-09-20
"275",69,3,1,1.14168117382886,1.11296379485655,1.17381585692056,"3.1","Type 3: High % - Low %",2021-09-20
"276",69,3,3,1.12752825639322,1.1008151726305,1.15589388757991,"3.3","Type 1: High % - High %",2021-09-20
"277",70,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-09-27
"278",70,1,3,0.956802512405263,0.940315401565292,0.981975820895412,"1.3","Type 2: Low % - High %",2021-09-27
"279",70,3,1,1.11372216768722,1.08006439585891,1.14476854452733,"3.1","Type 3: High % - Low %",2021-09-27
"280",70,3,3,1.06877801828486,1.04535147277339,1.08730705675882,"3.3","Type 1: High % - High %",2021-09-27
"281",71,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-10-04
"282",71,1,3,0.906166584246373,0.889649899022786,0.925044918367396,"1.3","Type 2: Low % - High %",2021-10-04
"283",71,3,1,1.0775563820486,1.0519138587182,1.10095807570138,"3.1","Type 3: High % - Low %",2021-10-04
"284",71,3,3,0.975937370792199,0.957106312166471,0.989215845224213,"3.3","Type 1: High % - High %",2021-10-04
"285",72,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-10-11
"286",72,1,3,0.842132169895409,0.825801697655206,0.85611855244841,"1.3","Type 2: Low % - High %",2021-10-11
"287",72,3,1,1.06688019919288,1.04778853266292,1.08576899222111,"3.1","Type 3: High % - Low %",2021-10-11
"288",72,3,3,0.897827423500318,0.883769060370714,0.911496958213619,"3.3","Type 1: High % - High %",2021-10-11
"289",73,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-10-18
"290",73,1,3,0.837664718928254,0.825546088871603,0.854763725649472,"1.3","Type 2: Low % - High %",2021-10-18
"291",73,3,1,1.02754891348678,1.00883260620533,1.04541096701706,"3.1","Type 3: High % - Low %",2021-10-18
"292",73,3,3,0.862748580905474,0.850220969441653,0.874227507274889,"3.3","Type 1: High % - High %",2021-10-18
"293",74,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-10-25
"294",74,1,3,0.840180441111861,0.8262598173715,0.852716126621921,"1.3","Type 2: Low % - High %",2021-10-25
"295",74,3,1,1.02324985196279,1.0057880916629,1.04028316161817,"3.1","Type 3: High % - Low %",2021-10-25
"296",74,3,3,0.859577098547085,0.849241962908283,0.870983203766596,"3.3","Type 1: High % - High %",2021-10-25
"297",75,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-11-01
"298",75,1,3,0.874158730377644,0.865183911263101,0.883709565488681,"1.3","Type 2: Low % - High %",2021-11-01
"299",75,3,1,1.01760893583129,1.00102037541261,1.02929101818408,"3.1","Type 3: High % - Low %",2021-11-01
"300",75,3,3,0.88880104579466,0.879725408826423,0.898395582746923,"3.3","Type 1: High % - High %",2021-11-01
"301",76,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-11-08
"302",76,1,3,0.895392999056023,0.883914848237778,0.905043666221061,"1.3","Type 2: Low % - High %",2021-11-08
"303",76,3,1,1.00590102883813,0.99495126026926,1.0167084398624,"3.1","Type 3: High % - Low %",2021-11-08
"304",76,3,3,0.899687456048463,0.891718184325887,0.910156433871888,"3.3","Type 1: High % - High %",2021-11-08
"305",77,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-11-15
"306",77,1,3,0.889252844361461,0.87959508590604,0.896055677841847,"1.3","Type 2: Low % - High %",2021-11-15
"307",77,3,1,1.02332501435336,1.0141594652565,1.03223859765489,"3.1","Type 3: High % - Low %",2021-11-15
"308",77,3,3,0.909922829481783,0.903125325253197,0.917355282305139,"3.3","Type 1: High % - High %",2021-11-15
"309",78,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-11-22
"310",78,1,3,0.901206516692262,0.893787421105749,0.910412008712137,"1.3","Type 2: Low % - High %",2021-11-22
"311",78,3,1,1.02835669771259,1.01875841728986,1.03756534800388,"3.1","Type 3: High % - Low %",2021-11-22
"312",78,3,3,0.928165319769719,0.920066697347338,0.936195047360311,"3.3","Type 1: High % - High %",2021-11-22
"313",79,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-11-29
"314",79,1,3,0.925326266661561,0.916531186473664,0.935141269993747,"1.3","Type 2: Low % - High %",2021-11-29
"315",79,3,1,1.0237104435936,1.01356359448038,1.03407086942052,"3.1","Type 3: High % - Low %",2021-11-29
"316",79,3,3,0.948041431781486,0.940153092661157,0.957028501680685,"3.3","Type 1: High % - High %",2021-11-29
"317",80,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-12-06
"318",80,1,3,0.931689465155053,0.921563609249525,0.940555668723517,"1.3","Type 2: Low % - High %",2021-12-06
"319",80,3,1,1.02792908829834,1.01967934393555,1.03744114106708,"3.1","Type 3: High % - Low %",2021-12-06
"320",80,3,3,0.957294326523329,0.948086968151725,0.966116234228888,"3.3","Type 1: High % - High %",2021-12-06
"321",81,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-12-13
"322",81,1,3,0.953301009597447,0.943050462306311,0.963989637368152,"1.3","Type 2: Low % - High %",2021-12-13
"323",81,3,1,1.00807163255234,0.997640763387681,1.02421290068387,"3.1","Type 3: High % - Low %",2021-12-13
"324",81,3,3,0.961948872859196,0.95395901090824,0.9723543561012,"3.3","Type 1: High % - High %",2021-12-13
"325",82,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-12-20
"326",82,1,3,1.00382951186405,0.994633012459955,1.01683389274137,"1.3","Type 2: Low % - High %",2021-12-20
"327",82,3,1,0.977643441622074,0.968269948296585,0.993440770593083,"3.1","Type 3: High % - Low %",2021-12-20
"328",82,3,3,0.983169910828607,0.97021212089571,0.992887552700396,"3.3","Type 1: High % - High %",2021-12-20
"329",83,1,1,1,1,1,"1.1","Type 4: Low % - Low %",2021-12-27
"330",83,1,3,1.0258133849811,1.01598903061876,1.03744361867089,"1.3","Type 2: Low % - High %",2021-12-27
"331",83,3,1,0.970005453468586,0.95769576357633,0.981567862303977,"3.1","Type 3: High % - Low %",2021-12-27
"332",83,3,3,0.995603536108183,0.984886466485662,1.00475129963196,"3.3","Type 1: High % - High %",2021-12-27
